Design tryp_calc_EC50 chymo_calc_EC50 tryp_low_EC50 chymo_low_EC50 tryp_high_EC50 chymo_high_EC50 tryp_width_EC50 chymo_width_EC50 tryp_unfolded_EC50 chymo_unfolded_EC50
scBB47CHm0157 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.52 -0.43
scBB47CHm0291 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.06 -0.30
scBB47CHm0520 0.722562323114 0.0486340542947 -0.4 -0.5 5.7 1.4 6.1 1.9 0.05 0.11
scBB47CHm0514 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.22 -0.48
scBB47CHm0150 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.09 0.10
scBB47CHm0565 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.50 -0.52
scBB47CHm0526 -0.0192132739084 -0.0400246642431 -0.5 -0.5 0.6 0.6 1.1 1.1 -0.50 -0.45
scBB47CHm0551 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.02 -0.21
scBB47CHm0409 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.45 -0.06
scBB47CHm0101 1.29854944013 1.05466257211 -0.4 -0.4 7.3 7.3 7.7 7.7 0.55 0.55
scBB47CHm0553 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.07 -0.47
scBB47CHm0275 3.09822449148 0.072063869635 2.4 -0.5 7.1 1.9 4.7 2.4 0.54 -0.23
scBB47CHm0338 4.04257093162 2.12440847409 1.6 1.7 7.4 2.6 5.8 0.9 -0.10 0.45
scBB47CHm0421 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.84 -0.90
scBB47CHm0370 1.0711845631 -0.00691497290024 0.5 -0.5 4.4 0.9 3.9 1.4 0.05 -0.25
scBB47CHm0075 1.41753562063 0.931273113821 1.0 0.4 7.1 1.6 6.1 1.2 0.11 -0.11
scBB47CHm0372 0.17007478808 0.156678045629 -0.5 -0.5 6.7 6.4 7.2 6.9 -0.32 0.03
scBB47CHm0465 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.25 -0.56
scBB47CHm0335 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.31 -0.01
scBB47CHm0361 1.42330298186 -0.0251594226555 0.9 -0.5 2.7 0.7 1.8 1.2 -0.38 -0.07
scBB47CHm0240 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.73 -0.47
scBB47CHm0227 1.29854944013 1.05466257211 -0.4 -0.4 7.3 7.3 7.7 7.7 -0.49 -0.63
scBB47CHm0253 1.34011372673 1.76272775364 0.6 1.4 1.9 2.2 1.3 0.8 -0.08 -0.36
scBB47CHm0195 0.127476242675 0.104642755452 -0.5 -0.5 5.6 4.6 6.1 5.1 -0.36 -0.15
scBB47CHm0159 -0.0117686864299 -0.0329301779244 -0.5 -0.5 0.7 0.7 1.2 1.2 -0.15 0.36
scBB47CHm0300 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.37 -0.21
scBB47CHm0204 0.0742992064225 0.0486340542947 -0.5 -0.5 1.5 1.4 2.0 1.9 -0.56 -0.29
scBB47CHm0160 0.574026467536 0.0164190653149 -0.4 -0.5 2.0 1.0 2.4 1.5 -0.02 0.52
scBB47CHm0330 0.127476242675 0.104642755452 -0.5 -0.5 5.6 4.6 6.1 5.1 -0.51 -0.01
scBB47CHm0443 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.45 -0.04
scBB47CHm0536 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.36 0.02
scBB47CHm0343 0.17007478808 0.156678045629 -0.5 -0.5 6.7 6.4 7.2 6.9 0.16 0.79
scBB47CHm0558 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.35 -0.53
scBB47CHm0515 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.14 -0.04
scBB47CHm0247 1.7049681574 0.24889111483 1.0 -0.5 7.4 7.0 6.4 7.5 0.28 0.06
scBB47CHm0438 2.15455120934 2.12199063777 1.6 1.6 3.0 2.7 1.4 1.1 -0.16 0.32
scBB47CHm0069 0.245855587972 0.24889111483 -0.5 -0.5 7.1 7.0 7.6 7.5 -0.22 -0.13
scBB47CHm0036 1.62531254924 0.104642755452 1.1 -0.5 7.4 4.6 6.3 5.1 0.10 -0.32
scBB47CHm0580 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.63 -0.15
scBB47CHm0187 1.53247279803 0.860051002774 1.2 0.5 2.1 1.2 0.9 0.7 -0.12 -0.23
scBB47CHm0035 1.54871026051 0.992283159005 1.4 0.8 2.3 1.2 0.9 0.4 0.02 0.08
scBB47CHm0525 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.81 0.30
scBB47CHm0011 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.47 0.57
scBB47CHm0259 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.40 0.43
scBB47CHm0410 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.10 0.15
scBB47CHm0008 -0.0890596859942 -0.106942586399 -0.5 -0.5 0.3 0.3 0.8 0.8 -0.63 -0.10
scBB47CHm0073 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.16 -0.07
scBB47CHm0570 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.42 0.47
scBB47CHm0001 -0.0532376699145 -0.072577261392 -0.5 -0.5 1.4 0.5 1.9 1.0 0.27 0.25
scBB47CHm0571 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.34 -0.57
scBB47CHm0236 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.26 -0.58
scBB47CHm0374 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.47 -0.70
scBB47CHm0437 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.90 0.79
scBB47CHm0143 0.127476242675 0.104642755452 -0.5 -0.5 5.6 4.6 6.1 5.1 0.50 1.10
scBB47CHm0472 2.603431499 2.11836482711 1.8 1.6 3.6 2.7 1.8 1.1 -0.06 -0.19
scBB47CHm0015 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.66 -0.20
scBB47CHm0352 -0.0380390330925 -0.0580290624487 -0.5 -0.5 0.5 0.5 1.0 1.0 0.26 -0.05
scBB47CHm0207 0.0742992064225 0.0486340542947 -0.5 -0.5 1.5 1.4 2.0 1.9 -0.36 -0.54
scBB47CHm0076 0.127476242675 0.104642755452 -0.5 -0.5 5.6 4.6 6.1 5.1 -0.29 -0.48
scBB47CHm0599 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.61 -0.03
scBB47CHm0081 0.0704201245577 0.288043589548 -0.1 0.2 0.2 0.4 0.3 0.2 0.82 0.87
scBB47CHm0109 0.127476242675 0.104642755452 -0.5 -0.5 3.4 4.6 3.9 5.1 0.32 0.24
scBB47CHm0405 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.48 -0.24
scBB47CHm0121 3.3219799596 2.39110227484 3.1 2.1 3.6 3.0 0.5 0.9 0.50 0.66
scBB47CHm0139 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.43 0.07
scBB47CHm0369 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.07 -0.29
scBB47CHm0283 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.36 -0.26
scBB47CHm0209 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.20 0.20
scBB47CHm0084 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.09 0.02
scBB47CHm0218 2.14732472574 0.156678045629 1.2 -0.5 7.4 6.4 6.2 6.9 0.07 -0.03
scBB47CHm0397 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.17 0.05
scBB47CHm0326 1.29854944013 3.61238842244 -0.4 1.1 7.3 7.4 7.7 6.3 -0.30 -0.15
scBB47CHm0492 -0.0434650460564 -0.0631986269848 -0.5 -0.5 0.5 0.5 1.0 1.0 -0.43 -0.21
scBB47CHm0099 3.52323553202 1.94559237345 -0.3 -0.5 7.3 2.8 7.6 3.3 0.29 -0.32
scBB47CHm0360 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.11 0.27
scBB47CHm0078 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.43 0.12
scBB47CHm0324 0.415035829716 -0.0883392503328 0.1 -0.5 1.0 0.4 0.9 0.9 -0.17 -0.36
scBB47CHm0414 1.46251336568 0.684306979286 1.2 0.4 2.0 1.0 0.8 0.6 -0.13 -0.36
scBB47CHm0302 2.47122438639 2.03196092284 2.4 1.9 2.6 2.2 0.2 0.3 0.19 -0.43
scBB47CHm0481 1.72587229846 0.0164190653149 -0.4 -0.5 2.8 1.0 3.2 1.5 0.12 -0.39
scBB47CHm0391 1.29854944013 1.05466257211 -0.4 -0.4 7.3 7.3 7.7 7.7 -0.01 0.58
scBB47CHm0456 0.17007478808 0.156678045629 -0.5 -0.5 6.7 6.4 7.2 6.9 0.13 -0.43
scBB47CHm0065 0.0270178722265 0.0040241663907 -0.5 -0.5 1.0 0.9 1.5 1.4 -0.06 -0.10
scBB47CHm0135 0.406918790484 0.651989138963 -0.4 0.2 1.9 1.3 2.3 1.1 -0.08 0.23
scBB47CHm0341 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.04 -0.28
scBB47CHm0566 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.02 0.21
scBB47CHm0559 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.84 -0.30
scBB47CHm0111 -0.0861428709624 -0.104201045608 -0.5 -0.5 0.3 0.3 0.8 0.8 -0.31 -0.22
scBB47CHm0479 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.38 -0.07
scBB47CHm0401 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.03 -0.06
scBB47CHm0188 2.42157010543 1.05466257211 2.2 -0.4 3.2 7.3 1.0 7.7 0.01 -0.62
scBB47CHm0596 -0.0192132739084 -0.0400246642431 -0.5 -0.5 0.6 0.6 1.1 1.1 -0.09 0.13
scBB47CHm0345 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.05 -0.19
scBB47CHm0141 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.02 0.60
scBB47CHm0022 -0.0434650460564 -0.0631986269848 -0.5 -0.5 0.5 1.6 1.0 2.1 -0.26 -0.47
scBB47CHm0085 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.30 0.00
scBB47CHm0531 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.14 -0.79
scBB47CHm0238 0.127476242675 0.104642755452 -0.5 -0.5 5.6 4.6 6.1 5.1 0.10 0.29
scBB47CHm0475 1.07982621656 0.17153536536 1.0 0.0 1.2 0.3 0.2 0.3 0.07 0.03
scBB47CHm0241 1.36492268486 2.42398386228 1.1 2.1 1.7 3.0 0.6 0.9 -0.06 -0.12
scBB47CHm0392 0.17007478808 0.156678045629 -0.5 -0.5 6.7 6.4 7.2 6.9 -0.26 -0.02
scBB47CHm0216 2.89497853228 3.46010592928 2.4 -0.3 3.5 7.3 1.1 7.6 0.15 0.44
scBB47CHm0499 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.19 -0.13
scBB47CHm0389 -0.0995776835417 1.17188128336 -0.5 0.9 0.3 1.5 0.8 0.6 0.23 0.87
scBB47CHm0534 1.05304429388 0.440637089264 0.5 0.3 1.2 0.8 0.7 0.5 -0.34 -0.28
scBB47CHm0529 0.0270178722265 0.0040241663907 -0.5 -0.5 1.0 0.9 1.5 1.4 0.01 0.02
scBB47CHm0489 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.36 0.22
scBB47CHm0399 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.86 0.12
scBB47CHm0298 1.91453835962 3.46010592928 -0.5 -0.3 2.8 7.3 3.3 7.6 0.39 -0.22
scBB47CHm0533 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.39 0.41
scBB47CHm0186 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.28 -0.52
scBB47CHm0329 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.21 0.23
scBB47CHm0203 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.21 -0.37
scBB47CHm0576 1.29854944013 1.05466257211 -0.4 -0.4 7.3 7.3 7.7 7.7 -0.70 -0.77
scBB47CHm0380 1.05479671371 1.05528568002 0.9 0.9 1.2 1.2 0.3 0.3 -0.24 -0.18
scBB47CHm0072 1.69806768883 0.573186210078 1.5 0.4 2.2 0.9 0.7 0.5 -0.02 -0.43
scBB47CHm0474 1.21961951777 0.952145821235 0.6 0.6 1.7 1.4 1.1 0.8 0.87 0.17
scBB47CHm0051 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.10 -0.07
scBB47CHm0513 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.28 -0.28
scBB47CHm0168 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.35 0.06
scBB47CHm0356 1.36370653283 1.36176021553 0.6 1.0 2.4 6.3 1.8 5.3 -0.60 -0.41
scBB47CHm0249 2.33068589908 2.35578123987 2.0 2.1 2.8 2.8 0.8 0.7 -0.42 -0.62
scBB47CHm0064 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.25 0.59
scBB47CHm0449 0.245855587972 0.24889111483 -0.5 -0.5 7.1 7.0 7.6 7.5 0.71 0.83
scBB47CHm0495 1.1742154258 0.104642755452 0.5 -0.5 7.2 4.6 6.7 5.1 -0.65 -0.64
scBB47CHm0136 0.209019903868 0.349536380262 -0.1 0.1 0.5 0.6 0.6 0.5 -0.32 -0.19
scBB47CHm0116 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.39 -0.38
scBB47CHm0268 3.43775415969 3.24466879377 0.9 0.9 7.4 7.4 6.5 6.5 -0.37 -0.18
scBB47CHm0415 3.04352267642 1.63180538198 2.4 1.2 3.3 4.0 0.9 2.8 -0.31 0.30
scBB47CHm0408 3.52323553202 2.02109674423 -0.3 -0.5 7.3 6.3 7.6 6.8 -0.25 -0.34
scBB47CHm0273 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.64 -0.57
scBB47CHm0365 0.0155395776767 -0.00691497290024 -0.5 -0.5 0.9 0.9 1.4 1.4 -0.48 -0.44
scBB47CHm0197 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.98 0.22
scBB47CHm0173 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.55 0.27
scBB47CHm0550 1.83627098174 -0.00691497290024 1.3 -0.5 2.6 0.9 1.3 1.4 -0.29 0.69
scBB47CHm0417 1.30478953947 0.988462846013 1.0 0.6 3.0 1.4 2.0 0.8 -0.07 0.16
scBB47CHm0243 -0.0532376699145 -0.072577261392 -0.5 -0.5 0.4 0.5 0.9 1.0 -0.10 -0.69
scBB47CHm0074 1.29854944013 1.05466257211 -0.4 -0.4 7.3 7.3 7.7 7.7 -0.56 -0.51
scBB47CHm0441 0.0270178722265 0.0040241663907 -0.5 -0.5 1.0 0.9 1.5 1.4 0.26 -0.71
scBB47CHm0524 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.15 0.65
scBB47CHm0467 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.44 -0.06
scBB47CHm0254 0.0270178722265 0.0040241663907 -0.5 -0.5 1.0 0.9 1.5 1.4 0.03 -0.36
scBB47CHm0213 -0.145996218882 0.115091670926 -0.5 -0.5 0.2 0.4 0.7 0.9 0.70 0.19
scBB47CHm0337 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.43 -0.43
scBB47CHm0029 0.0402158912389 0.0164190653149 -0.5 -0.5 1.1 1.0 1.6 1.5 -0.37 0.05
scBB47CHm0012 -0.0259839862332 -0.0465092895973 -0.5 -0.5 0.6 0.6 1.1 1.1 -0.27 -0.41
scBB47CHm0097 0.35211629605 -0.0524425440106 -0.5 -0.5 1.0 0.6 1.5 1.1 -0.43 -0.04
scBB47CHm0413 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.07 0.04
scBB47CHm0119 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.33 -0.50
scBB47CHm0282 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.45 0.12
scBB47CHm0092 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.59 -0.72
scBB47CHm0488 -0.0831581032082 0.495252813613 -0.5 0.2 0.3 1.0 0.8 0.8 0.24 -0.33
scBB47CHm0179 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.17 -0.31
scBB47CHm0279 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.19 0.08
scBB47CHm0045 0.245855587972 0.24889111483 -0.5 -0.5 7.1 7.0 7.6 7.5 0.22 1.12
scBB47CHm0232 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.42 -0.68
scBB47CHm0497 0.0742992064225 0.0486340542947 -0.5 -0.5 1.5 1.4 2.0 1.9 -0.58 -0.96
BB47nHm0000 1.29854944013 1.05466257211 -0.4 -0.4 7.3 7.3 7.7 7.7 0.13 0.09
BB47nHm0001 0.623196034122 0.199759429784 0.5 0.1 0.7 0.3 0.2 0.2 0.22 -0.37
BB47nHm0002 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.06 -0.13
BB47nHm0003 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.42 -0.54
BB47nHm0004 0.259352314604 -0.142467625158 0.0 -0.5 0.6 0.2 0.6 0.7 -0.01 0.45
BB47nHm0005 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.40 0.20
BB47nHm0006 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.62 -0.39
BB47nHm0007 1.20377013194 0.786437919863 0.1 0.5 1.4 1.1 1.3 0.6 -0.39 0.04
BB47nHm0008 0.367464012657 0.204313869891 0.2 0.0 0.6 0.4 0.4 0.4 -0.31 -0.23
BB47nHm0009 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.00 -0.38
BB47nHm0010 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.06 0.23
BB47nHm0011 0.311836595554 0.0523260386934 0.2 -0.1 0.4 0.2 0.2 0.3 -0.14 -0.54
BB47nHm0012 -0.0322431038336 -0.0524425440106 -0.5 -0.5 0.5 0.6 1.0 1.1 -0.39 0.11
BB47nHm0013 2.44765532533 2.30858401782 2.3 2.2 3.1 3.4 0.8 1.2 -0.64 0.00
BB47nHm0014 1.63660607884 0.482598179011 1.4 0.3 2.0 0.8 0.6 0.5 0.50 0.92
BB47nHm0015 3.50105717355 2.37719910663 3.5 2.4 3.5 2.4 0.0 0.0 0.01 -0.17
BB47nHm0016 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.34 0.62
BB47nHm0017 2.58398423719 4.0229483784 -0.3 3.5 3.5 4.6 3.8 1.1 -0.02 0.45
BB47nHm0018 0.488342973118 1.05695213504 -0.4 0.5 1.4 2.2 1.8 1.7 -0.27 -0.25
BB47nHm0019 -0.200436915413 0.102962606504 -0.5 -0.1 0.1 0.3 0.6 0.4 0.32 0.55
BB47nHm0020 -0.124095512456 -0.140822378134 -0.5 -0.5 0.2 0.2 0.7 0.7 0.76 0.26
BB47nHm0021 1.25303926751 1.13588146635 1.0 0.9 1.5 1.4 0.5 0.5 0.30 0.42
BB47nHm0022 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.57 0.99
BB47nHm0023 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.61 0.33
BB47nHm0024 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.58 -0.07
BB47nHm0025 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.06 -0.27
BB47nHm0026 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.18 0.24
BB47nHm0027 1.39052787439 0.0310747873611 0.9 -0.5 7.2 1.2 6.3 1.7 0.36 0.48
BB47nHm0028 0.245855587972 1.4166000848 -0.5 0.7 7.1 7.3 7.6 6.6 0.25 -0.02
BB47nHm0029 3.28507351075 2.30436672519 3.1 2.1 3.5 2.5 0.4 0.4 -0.07 -0.61
BB47nHm0030 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.22 0.62
BB47nHm0031 0.778574699449 -0.12597125522 0.5 -0.5 1.2 0.3 0.7 0.8 1.08 1.13
BB47nHm0032 -0.0117686864299 1.13962459789 -0.5 0.7 0.7 1.9 1.2 1.2 0.23 0.68
BB47nHm0033 0.0557184010599 0.0310747873611 -0.5 -0.5 1.2 1.2 1.7 1.7 0.57 0.98
BB47nHm0034 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.13 0.29
BB47nHm0035 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.16 0.69
BB47nHm0036 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.27 0.00
BB47nHm0037 4.03296537149 2.85939355729 4.0 2.8 4.1 2.9 0.1 0.1 -0.05 -0.26
BB47nHm0038 0.0742992064225 0.0486340542947 -0.5 -0.5 1.5 1.4 2.0 1.9 -0.17 0.09
BB47nHm0039 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.63 0.25
BB47nHm0040 4.02766677615 2.15820166504 1.6 1.8 7.4 2.5 5.8 0.7 0.41 0.83
BB47nHm0041 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.05 -0.21
BB47nHm0042 2.06468854075 2.00823522898 1.9 1.5 2.2 2.2 0.3 0.7 0.10 0.23
BB47nHm0043 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.05 0.13
BB47nHm0044 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.37 0.25
BB47nHm0045 -0.135156629666 -0.151566498805 -0.5 -0.5 0.2 0.2 0.7 0.7 0.10 -0.42
BB47nHm0046 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.10 -0.43
BB47nHm0047 4.29422888514 2.91732637312 4.2 2.9 4.3 3.0 0.1 0.1 -0.30 0.04
BB47nHm0048 0.0557184010599 0.0310747873611 -0.5 -0.5 1.2 1.2 1.7 1.7 0.35 0.01
BB47nHm0049 3.00097308597 0.0310747873611 2.6 -0.5 3.2 1.2 0.6 1.7 -0.09 -0.85
BB47nHm0050 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.32 -0.40
BB47nHm0051 1.00198810856 -0.248873427457 0.9 -0.5 1.1 0.0 0.2 0.5 0.89 0.58
BB47nHm0052 -0.0577112188728 -0.076848367807 -0.5 -0.5 0.4 0.4 0.9 0.9 0.58 1.02
BB47nHm0053 0.17007478808 0.156678045629 -0.5 -0.5 6.7 6.4 7.2 6.9 0.82 0.96
BB47nHm0054 2.22613195768 1.4592094193 2.0 1.2 2.4 1.8 0.4 0.6 -0.27 0.09
BB47nHm0055 2.18355896426 1.66245438005 1.9 1.4 2.5 2.1 0.6 0.7 0.53 0.20
BB47nHm0056 2.19880308707 1.42451469112 2.0 1.2 2.4 1.8 0.4 0.6 -0.20 -0.26
BB47nHm0057 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.19 -0.73
BB47nHm0058 2.97610146601 3.06368804726 0.5 0.9 6.8 7.4 6.3 6.5 0.30 -0.02
BB47nHm0059 3.22532072412 -0.0847276934026 3.0 -0.5 3.4 0.4 0.4 0.9 -0.42 -0.82
BB47nHm0060 -0.104331804051 0.666391135159 -0.5 0.4 0.3 1.1 0.8 0.7 0.11 -0.27
BB47nHm0061 0.0557184010599 0.0310747873611 -0.5 -0.5 1.2 1.2 1.7 1.7 0.10 -0.46
BB47nHm0062 -0.0831581032082 -0.101295077922 -0.5 -0.5 0.3 0.3 0.8 0.8 0.59 0.39
BB47nHm0063 2.00929006969 3.46010592928 -0.5 -0.3 3.6 7.3 4.1 7.6 -0.33 -0.28
BB47nHm0064 3.40776147269 3.46010592928 3.3 -0.3 3.6 7.3 0.3 7.6 0.18 -0.02
BB47nHm0065 0.864614371771 -0.148672274435 0.6 -0.5 1.2 0.2 0.6 0.7 0.08 0.48
BB47nHm0066 0.0402158912389 0.0164190653149 -0.5 -0.5 1.1 1.0 1.6 1.5 -0.07 0.83
BB47nHm0067 -0.0192132739084 -0.0400246642431 -0.5 -0.5 0.6 0.6 1.1 1.1 -0.16 -0.00
BB47nHm0068 0.0974193566925 0.072063869635 -0.5 -0.5 3.0 1.9 3.5 2.4 0.32 0.11
BB47nHm0069 2.15757266674 -0.0165949884843 1.9 -0.5 2.4 0.8 0.5 1.3 1.48 1.32
BB47nHm0070 0.0270178722265 0.0040241663907 -0.5 -0.5 1.0 0.9 1.5 1.4 -0.13 -0.28
BB47nHm0071 0.603934005498 -0.0400246642431 0.2 -0.5 1.3 0.6 1.1 1.1 1.17 0.07
BB47nHm0072 1.27910111456 0.156678045629 0.6 -0.5 7.3 6.4 6.7 6.9 -0.52 -0.53
BB47nHm0073 1.81456605705 1.1408331997 1.5 0.9 2.3 1.4 0.8 0.5 -0.27 -0.10
BB47nHm0074 0.0402158912389 0.0164190653149 -0.5 -0.5 1.1 1.0 1.6 1.5 -0.24 0.35
BB47nHm0075 -0.174769357683 0.153718600838 -0.5 -0.1 0.1 0.4 0.6 0.5 -0.41 -0.35
BB47nHm0076 3.52323553202 2.22942098145 -0.3 -0.3 7.3 3.9 7.6 4.2 0.79 0.11
BB47nHm0077 0.593845576178 -0.076848367807 0.3 -0.5 1.2 0.4 0.9 0.9 0.35 0.32
BB47nHm0078 4.01656475629 3.46010592928 3.5 -0.3 4.9 7.3 1.4 7.6 -0.10 -0.17
