,scores,name,has_open_top,has_open_bottom
16344,2.1516987749908605,WBTECUJF,False,False
16345,0.2442040204550047,IUCRQDOV,False,False
16346,0.9998787140286882,JFLCYECI,False,False
16349,1.3340626766180157,KUTCLQBT,False,False
16350,2.3180328950281157,NKPGPWSD,True,False
16351,-0.13594809633968666,PLCLRDLR,False,False
16352,0.8291025303575119,GTMBDJCF,False,False
16353,-0.06291208641007162,JCSEGFVV,False,False
16355,2.997526490669816,ALBZQAWX,False,False
16357,1.5227495624706155,QPMAESGN,False,False
16358,0.346948901079859,UGDFCJXZ,False,False
16359,-0.8457807245639635,EWFWJNEU,False,True
16360,1.5678172320334842,FJFVVWQL,False,False
16361,1.4904582119717908,GVVQQRQS,False,False
16362,-0.1310393781813738,MYKXBTLC,False,False
16363,1.2153361935416784,IGRKWZJN,False,False
16364,-0.8348828039125431,UCBEOFYH,False,False
16365,2.932271793790475,EWHFTPEG,True,False
16367,-0.10617646938023563,IPWMBJUZ,False,False
16368,0.3976472523904975,RYPHQSJM,False,False
16369,2.58116085205836,ZFCFRMNM,True,False
16371,-1.337559044573973,HODXLEGN,False,True
16373,0.5305583027978242,LMRGSRRR,False,False
16374,0.2437845851080227,PAPGQVDR,False,False
16376,2.3109087668350408,SPDPLTLI,False,False
16378,2.6601822562048296,SFGNPHIH,True,False
16380,-1.857568341157596,QMOHHWNW,False,True
16384,1.7965742266727591,AVLVJBWM,False,False
16386,1.2462608350676558,AUNNRAHD,False,False
16388,1.798538088282278,FIKOQIOR,False,False
16390,-0.2956199796598724,TBYIVGUT,False,False
16397,1.9037652436326584,KSXMQGLB,False,False
16398,0.9919247452585892,WBTTFSLI,False,False
16402,1.7544674580291797,RXBMZEJU,False,False
16406,1.5833888859243257,BMWZENVE,False,False
16408,1.155771218628015,HYKURQCV,False,False
16412,1.091383373882485,FMBAMONP,False,False
16414,1.0226233693231013,EXDPBEPZ,False,False
16418,2.7825073398733378,OZKJQVUY,True,False
16419,0.20121927775377424,DQLWJUYY,False,False
16423,2.4932387030619503,GFGYLTQL,True,False
16425,2.951612025953509,IBIIKKYK,True,False
16427,-1.9049035724982235,DSJNGUAT,False,True
16428,-1.5828323003852205,ICTINLIT,False,False
16431,1.3372089978027026,JNMKLHRX,False,False
16432,1.3405451350746524,QFUXJWXE,False,False
16447,0.08461485780504363,DMUSYQKV,False,False
16552,1.8842459792761792,DHWKWRGG,False,False
16565,2.9820268052027017,DPSIBQCU,True,False
16566,-0.8676222140257424,YZXJRUYE,False,True
16567,1.7929589201232232,BXNJRTSA,False,False
16568,1.6340530936536926,KACKEFDW,False,False
16570,-0.14481866317142944,ONQWDPMV,False,False
16571,2.9448767883535973,EORUESIA,True,False
16573,0.06167996535798581,AITKRZOB,False,False
16574,-0.9955889722551652,CUNGICSA,False,True
16575,1.456081028290305,GHJPMEUD,True,False
16578,0.08302200488488243,CCFTKMKL,False,False
16580,1.6698194156379689,QMREDJFU,False,False
16581,-1.0336709362378522,DLGERTWU,False,True
16583,1.1357800862666916,BZBUYPXO,False,False
16585,2.5970555095194,VNQGXKSO,True,False
16587,0.1355011390540546,RHDUNNIS,False,False
16588,0.9902769769721588,BVNHUKIM,False,False
16591,0.4940122839381931,LGEZRWCF,False,False
16592,-0.4751862645977397,HJPWUGJH,False,True
16594,-0.05019304772399291,DZLOVBDK,False,False
16595,1.8012036692092073,IGHSPLZJ,False,False
16596,0.11514567055360825,QHTNIMJZ,False,False
16599,0.5788047026794257,KLMILNFE,False,False
16604,-0.4554672761317642,HEMPZZCP,False,False
16605,1.7683120665061445,KCMBLNHH,False,False
16607,1.24156219270015,ZAGKURNG,False,False
16608,1.6258699052353238,NOGHOGPB,False,False
16609,1.6558521361303835,LRLDGCPT,False,False
16611,-0.7705619038491722,OEORFATG,False,False
16613,2.8360414009696813,XNZFXOSA,True,False
16615,2.718481423991332,FYHLBYHS,True,False
16616,0.8626505399330564,ZQXJPXAR,False,False
16619,0.060798826996765865,ZNPLLKSO,False,False
16625,1.8231736117384605,RVOCKDVG,False,False
16626,-0.5043779762082541,BVEPJDOM,False,False
16627,1.1876031554897657,EBQDDNNG,False,False
16628,-0.9922421977156362,VNHHDBZH,False,False
16629,-1.054881699938099,IJQUXSQC,False,False
16630,1.9396240073583384,DWKWQIDP,False,False
16631,-1.2798086158059592,GUNTNZDE,False,True
16632,0.4973095968539978,RGYCDBLL,False,False
16633,1.2288787289756102,QZMQLMBU,False,False
16634,1.3614621976944206,JWRZQNZZ,False,False
16635,2.2341000250195306,GOAQQUQV,False,False
16636,2.598045047331805,WTMZBCES,True,False
16637,1.769692385962566,UBQWWLOB,False,False
16638,1.2780684023450195,YRRCULRK,False,False
16639,2.771401142039729,MDMTCIFN,True,False
16640,0.13386139799976204,IVZAUEIJ,False,False
16641,0.2962739071721896,XOIRIVRL,False,False
16642,1.3244063709482363,AVCXOGVU,False,False
16643,-1.6006027735977744,BDFOZRZK,False,False
16644,0.3195993016123029,BAQAHWHN,False,False
16645,3.1768459039555013,PLXUBIHM,False,False
16646,0.6494213054617655,EQCVZZHZ,False,False
16647,1.0683703515770633,UKRSFFXD,False,False
16648,2.4376078109166253,EUTSMNUU,True,False
16649,1.5534755489228191,KOVCMANA,False,False
16650,1.7556864612645429,WMFFPBAQ,False,False
16651,1.7984764826193471,YIQUTSRK,False,False
16653,1.3225408726586767,IOHLCSUX,False,False
16654,3.2846811790899335,SJIFZSYH,False,False
16655,0.17296011651002186,LHLVLYMN,False,False
16657,-0.202886808378708,ZYUQPEXE,False,False
16658,2.9263445321027586,DOEERJNH,True,False
16659,2.3193001453512756,FHQXSKQL,False,False
16661,2.8946364065542207,DNHZKADK,True,False
16663,2.600797397306609,GOCSYEVV,True,False
16664,-0.13562410405092162,ZCMECWWJ,False,False
16665,1.0737262499552995,HIHCNBAY,False,False
16666,0.8499479581463725,NGJZLQJL,False,False
16667,1.5001493101372416,XJNTIVNJ,False,False
16670,1.087626704845253,KPIMKLXK,False,False
16671,2.4060122871679823,IINOTICZ,True,False
16672,1.5550220399913166,IMHFXBWY,False,False
16673,0.8693068757878524,DRAKQRSQ,False,False
16674,1.8796984092335929,PRZPOHYO,False,False
16675,0.5579655938152986,OJMEXLXT,False,False
16678,1.0664293294571003,CETFGWGM,False,False
16679,2.8781528981213444,JBBROPJY,True,False
16680,2.2951169359838723,LPECMZEP,True,False
16683,1.149021438276839,WWKXOCLW,False,False
16685,0.08883333466600772,KWCGOYLY,False,False
16686,1.9678250605677217,ABTOHZCV,False,False
16687,2.2960069527475406,DMOBOLRO,True,False
16689,1.270761943944862,MSTNCSJB,False,False
16690,1.5631742970122997,EYILFVBG,False,False
16691,1.2242308062292,AWVWGFQZ,False,False
16692,2.0643822985257483,USMLUKEX,False,False
16693,1.4156526579744688,XFPEIWMZ,False,False
16694,2.8957570830093853,ACYOHLFP,True,False
16695,2.83724881278858,JVTMHGDG,True,False
16696,0.22771158989801266,NTOQXMSK,False,False
16697,1.1583959008774445,EMAHFMJS,False,False
16698,2.7056104550882694,INRIJTUO,True,False
16699,0.12909546944204076,QWNTTENF,False,False
16700,0.2733543122648285,STKWRZCL,False,False
16702,1.969345125068144,NCTNRPUK,False,False
16703,-0.2913072452043033,AMQOZWXY,False,False
16704,0.2439633692182981,TUMIOBKF,False,False
16705,0.32669709188470275,LOCFEOMJ,False,False
16706,1.091687126824533,AKVUTJTG,False,False
16707,1.7913867989547825,WWHVUPID,False,False
16708,1.366952266454314,DTUTSSPQ,False,False
16709,1.3798925604920342,JGMMBBCQ,False,False
16710,1.8589141083378244,MEVHJPTJ,False,False
16711,1.7792235673334318,EDVFTDVV,False,False
16712,2.3609228744437845,PDQMZZUQ,True,False
16714,-0.2083522937767035,PEMYFMHO,False,False
16715,-0.6660562712891065,FLLAYNLZ,False,False
16716,0.7037507535997136,AOLFVCFY,False,False
16717,-0.15791141827024524,DIPWPMTC,False,False
16718,1.026297726227711,PFNMASQF,False,False
16719,1.828435282774147,CSEDSEGE,False,False
16720,-0.24940015448703126,CKXANFCG,False,False
16721,1.7358024916881307,AANFXEBO,False,False
16722,0.7529424518098011,KKPDGXWI,False,False
16723,0.25309822382764513,HNUMMWVW,False,False
16724,-1.0562900341525785,LZXZVSXQ,False,False
16726,1.7273880474263077,RUGLPHGI,False,False
16727,0.9521744883026158,WIQKDVCK,False,False
16728,0.8168955448422208,AISMDEPS,False,False
16729,1.051819146597373,NFDVAZYR,False,False
16730,0.6438824392865032,YBECPCFT,False,False
16731,2.2745395195415177,POPCNUUX,True,False
16732,0.2567838822102813,TPIKEHMB,False,False
16733,1.7630629207063724,FTITRIYE,False,False
16734,0.6588541833389976,PJNOZQEY,False,False
16735,0.9177312301691964,JTWTGUTM,False,False
16736,1.8638099088088809,NJIJKGQO,False,False
16737,0.026605609720634197,NMTXGKIF,False,False
16738,0.09887407186968268,AXBDAOVI,False,False
16741,-0.2657712035355575,LGOMVCXS,False,False
16742,-0.9106581249904429,NNGUKMGN,False,True
16743,1.450390904238421,ZEASZJYD,False,False
16744,2.398189168234637,BBRQLXOP,True,False
16745,2.0097395520531207,NQVWDPEH,False,False
16747,0.1397503896131842,LNRFPVKB,False,False
16748,1.1651772038555523,WLNQORCE,False,False
16749,0.25597673907476204,MMKKFEIS,False,False
16750,2.9005338487512966,APXUALRM,True,False
16752,-0.5396482215392143,BDFDIJRW,False,False
16755,1.4522976456534566,CNPBATNR,False,False
16758,0.2601846750193344,SEDFPHJV,False,False
16760,1.7110055722396371,IIQPFDKD,False,False
16761,0.6714357550822099,YQDLMIHV,False,False
16762,0.12179195200984473,MKMLRHYB,False,False
16763,-0.4903672735690618,EJYNXOUO,False,False
16765,1.4640606927739714,QPKBFAKH,False,False
16766,0.2554666778350163,YKVDHPPL,False,False
16767,-0.12815783993679994,XNJYHEXU,False,False
16769,2.0690546698383154,HPDHIBMN,True,False
16770,-0.8025395594034388,NVLYCCZW,False,True
16773,-0.1521421208273852,IHGLYRTJ,False,False
16774,1.340419801358656,XTJYHYEG,False,False
16777,2.3130456875799026,JGYBGAOH,True,False
16778,-0.6165608575087127,UNIMWTPN,False,False
16779,1.2165632530718526,ERLYDPVU,False,False
16780,0.7263090165574368,IRACCXFX,False,False
16781,0.07247812322240943,CDZITRBH,False,False
16783,0.5959435155472578,NLBEUUCE,False,False
16787,0.2487698473913984,HXJCFZKZ,False,False
16788,1.600935920026637,APUVWIVL,False,False
16789,-0.1467763985618098,CAGNRVQR,False,False
16790,1.7364483633886076,HLRAEBJU,False,False
16791,0.23560576067782255,IPOVCFQA,False,False
16793,0.5180508053997794,KIZZBKEX,False,False
16794,0.44380867680550096,OSHEKAVJ,False,False
16795,2.1016232241844985,CGMZMMYZ,True,False
16797,1.0975972110551293,EQKEMWOG,False,False
16799,1.8637852411543012,KSTZDZJJ,False,False
16800,0.7853622682479444,TUMUNBZJ,False,False
16801,-1.0042609802159568,OKUUNGLB,False,True
16802,1.097462874484895,AQNZCLUU,False,False
16805,1.4903419290279,EWHETVSJ,True,False
16806,1.123103522459362,EBLLBIFT,False,False
16807,1.5148372352673158,BVNRRPTT,False,False
16809,1.2113195417208058,IMOGDPKI,False,False
16811,1.32669739237293,KNHYPTKC,False,False
16817,1.7902379652580565,GVFWGFTR,False,False
16818,0.8196167682941193,ZJAPIGSE,False,False
16821,0.7703930063575979,RYMYPCRF,False,False
16824,2.864199644991513,ERGTYLDX,True,False
16826,-0.28290511742584146,BYFZQUVE,False,False
16827,0.9687794337733032,BOSIWSRA,False,False
16829,1.5288015157001131,UJPRDVOC,False,False
16830,0.7236451383031679,FBMQFZDS,False,False
16831,2.2828233152813304,LBBLARKI,False,False
16832,-0.5846191830120501,SCBAXAXS,False,False
16834,-1.3059505051469666,KQEZYTBJ,False,False
16835,0.9502102582015746,CRBEHTGC,False,False
16836,1.3736293004062945,YLMMXZXZ,False,False
16839,-0.08636764285654919,TLUQMICE,False,False
16841,0.5051474406682935,JDTYRSFY,False,False
16842,1.9193799307045607,CCTTJBHU,False,False
16843,0.8556792744990829,GZJPEAIV,False,False
16845,1.7433465179623855,NTSPMXZS,False,False
16866,0.4169748810709695,TDBRIOPI,False,False
16877,0.5134162924877588,JBVSLBEP,False,False
16897,-0.18615995808480207,OLZKOZGB,False,False
16898,-1.008647414852423,PECIBMSN,False,True
16902,0.3568108038800881,CJZPYJSA,False,False
16931,0.7634180488669966,QJGOGOZQ,False,False
16933,1.5730968036499469,OTOORVJZ,False,False
16938,1.956214816497688,BQNMFRMY,False,False
16952,2.0974523958168394,CPZBGOBF,False,False
16967,-0.3222778000087563,HGYPJMDH,False,False
16971,2.259981762415025,IRULKJDX,True,False
16975,-0.1079851213845664,IUTRHPTE,False,False
16979,1.7803521042730872,WWUUPDYS,False,False
16980,0.8694396828122732,FUOMROFB,False,False
16981,-0.568155935827181,QTXOZUMO,False,False
16982,-1.9964884893554005,TGFOESRI,False,True
16983,2.028254903170022,ELVCEXDR,True,False
16984,2.8827283713145784,CFYEOQZW,True,False
16986,0.3017753197576896,ZJKQXVOS,False,False
16987,-0.23333731757949214,BDMVOQPC,False,False
16994,-2.14175299277375,HFEVSURH,False,True
16996,1.7277800616705925,AFPKNZIK,False,False
16997,0.5391865159156208,PTEJDQTW,False,False
17003,2.695409118098626,ITUNYLJB,True,False
17007,0.999591941167455,KVHWXOCM,False,False
17008,-0.049117557018151466,MKAWFLSW,False,False
17010,0.6371191629573414,CIYJURBY,False,False
17013,1.042157597600486,DCVVRHAM,False,False
17021,2.1669260731156363,IINUEZXE,False,False
17026,-2.157243159568885,LUULSGRA,False,False
17082,1.9559429814648681,GJDXSTLB,True,False
17083,1.2841679065446103,NJVRUXOH,False,False
17084,0.0878711900218816,UFNIYJEV,False,False
17085,1.322936582769018,EVXJJJJO,False,False
17086,0.9158087020136368,GOLYCLBP,False,False
17087,1.247599888997362,JPXQZMPO,False,False
17089,0.9804942371716489,ZASNXURZ,False,False
17094,3.200051604505536,JTXXVEYC,False,False
17095,1.9546221709253548,JCKPHEGR,False,False
17099,-0.1069757723100122,JGVFKCCD,False,False
17101,1.2599397028413968,SOCRBILC,False,False
17102,1.9009725261187145,FVIJQMQI,False,False
17106,-1.9362417147956423,KFIAPESD,False,True
17107,-0.2352391495291917,NRVNSDYN,False,False
17109,1.2599697051133791,RPLVYCHK,False,False
17111,1.4441706389833393,OKPBKHLA,False,False
17113,1.8032716109953637,DDLRJVMR,False,False
17114,1.7970760502254282,LNRFEMWN,False,False
17115,2.5299406618254436,IRYLKAUH,True,False
17116,1.5420682636795755,HBTGHDXQ,False,False
17117,2.951067761897471,FYCKQMLN,True,False
17119,1.0440855349858231,ACLYWHRW,False,False
17120,0.8957650967239368,AGPISYGV,False,False
17121,0.6951221300506871,KCYLTUNI,False,False
17122,1.2473256859772175,KYXCXNXI,False,False
17123,0.40911318826443344,EJLFFECG,False,False
17125,1.0241001089649386,SAPXJDSA,False,False
17126,-1.6245472725591203,UVOSSNME,False,False
17127,2.214418572803358,LNCJKLIK,True,False
17129,0.4595188811356405,VWGHFPAA,False,False
17130,-0.8271715229549002,NGSVJHNJ,False,True
17131,2.6625191479683936,OUNPCISL,True,False
17132,1.7482402240591204,GRJJIBXA,False,False
17133,2.7862718767703925,LJRITWPJ,True,False
17134,2.42855257621042,BXDONCSV,True,False
17135,1.2296485281247491,QSPZWCCU,False,False
17138,2.968895344696811,NLDGZHUU,True,False
17139,0.347688848969935,UYLBQSEE,False,False
17141,1.2940767641815518,AYEPJCEA,False,False
17142,1.7924254066046954,RKKQZNFE,False,False
17143,1.0146548804942241,KTZMAMCD,False,False
17144,0.12027039608862923,EKRVQZOD,False,False
17146,-0.16341768452163394,YDQUQLIT,False,False
17147,1.0958976061765218,JITHQJUY,False,False
17149,0.220725677682212,QUOPRTCN,False,False
17150,1.9740689557579707,JPNGQUPV,False,False
17151,1.7999134696286156,SKGSJERF,False,False
17152,1.0793278820566905,OFHOLWVK,False,False
17153,0.4086116591166716,KHBDDMHF,False,False
17155,0.5937457356527012,EOBHPYJL,False,False
17156,-0.8178037026639254,KQADVRJE,False,True
17157,0.8877049024982067,WLJEEGPC,False,False
17158,-0.8292709312703699,VEZEFXQD,False,True
17159,1.084549509917513,JKCTPNHW,False,False
17160,-0.9589510414069596,DDQQSNJX,False,True
17161,-1.3181657676333114,TYKPTTPJ,False,True
17162,2.104481105951337,CMNGOCDC,False,False
17163,-0.9759492794454174,GWYSBJWV,False,False
17164,-0.11475944204512367,MUBIVVCE,False,False
17165,0.033755105519534645,JVEYRAJD,False,False
17166,0.3433844646673503,QIAUJUUX,False,False
17167,1.1448069799284029,QLWZCNQT,False,False
17168,2.004755015733408,WCLXISLO,True,False
17169,1.0262218646870918,DUXQZIHI,False,False
17170,0.30596498108132675,XSYHXQEL,False,False
17171,-0.8664102149580206,JBPZBFTS,False,False
17173,2.4787604567070205,ECIPIGBB,True,False
17176,0.6084399426968057,JQDEVMVP,False,False
17177,1.7719847796048882,DOFXRQBC,False,False
17178,1.7765233263606142,HCJIGYAB,False,False
17179,2.868502468951273,FKGBLHYR,True,False
17180,-0.6985657496735893,PAWIAUBR,False,False
17182,2.1651087946230807,AZFHHFKD,False,False
17183,1.3411309236377171,AQEYPHSU,False,False
17184,1.6578441146170562,KBGRHAFZ,False,False
17185,1.5668792715952111,KAZLNAUF,False,False
17186,2.814477703654319,AMBJJEOJ,True,False
17187,1.3995226206456273,HJVKRZWH,False,False
17188,1.2747316757839418,GQVSIMAN,False,False
17189,1.8910258578559398,ZNTBFMOG,False,False
17191,0.9546686466738744,BGUGNFWT,False,False
17192,1.5908745187898417,RAGMQSBL,False,False
17193,-0.7910445239232341,EEVCESRV,False,False
17194,1.5606609611120097,GZPZMOOZ,False,False
17195,0.9005009852629371,JUWGIUKS,False,False
17196,1.6725272790617889,QCOZAZVS,False,False
17199,2.9843768992488733,PPPDMVAB,False,False
17201,3.472414201492987,WZDBJOOQ,True,False
17202,-0.2374271385761077,KNBVKBVJ,False,False
17203,1.329451882726873,LSDKPOFG,False,False
17206,1.4412731180023268,OAPMWSCX,False,False
17207,1.8236108863580265,AKXKYKOK,True,False
17209,1.584177015892697,VCQSWBVU,False,False
17212,1.162925200276581,VOKWNUPK,False,False
17213,1.5742136405139735,CRSAIDOQ,False,False
17215,2.3890408767268525,SKBAGDOI,True,False
17216,1.6085546394336467,UDTQSBTY,False,False
17218,0.3165801391750831,BTUGHEQZ,False,False
17219,1.061573971650318,ZJUDLYAY,False,False
17220,1.3200004575795572,CGJGXQDR,False,False
17221,-0.2921428564658326,LYBDOPNR,False,False
17229,2.222543573052833,BCNYXCEQ,False,False
17230,1.5969603685592733,JJXEBDXU,False,False
17234,0.2702798686032558,CZHRZATT,False,False
17235,1.204572386104915,LPBAWCXK,False,False
17236,-0.5894196001418893,YMIRDLKN,False,False
17242,-1.919878655460166,BHDEOWNB,False,True
17253,1.2159413164463582,EAQZFOXM,False,False
17281,2.994754531939336,QVUXPEFU,True,False
17287,-0.8605310353272733,CPPZPHUW,False,False
17288,1.250820994997326,HHDPNIUG,False,False
17289,1.3107717414289315,LQHABLCA,False,False
17291,1.198899447515835,EQHHEPZK,False,False
17292,0.9695494776676707,HSABRCYE,False,False
17298,2.478557590558291,SAVEEXPS,True,False
17324,0.9571247850541718,DGJDEGWA,False,False
17325,-0.4629261791563382,ZTQFDLER,False,False
17326,0.7985236241907012,CPYDFEXF,False,False
17327,2.8023150172014994,NFNHXPNR,False,False
17328,-0.5533160507773579,UOPBJSQJ,False,False
17329,1.3062085534825232,JDROCOPQ,False,False
17346,1.2777812111422306,PQVBRBJL,False,False
17347,-0.1696714860252977,QKEKWHXG,False,False
17349,1.1695126489820002,AFRGQJCX,False,False
17351,1.4277397146787802,RIWZNKSP,False,False
17352,1.7341190093690793,OJFUOGVU,False,False
17362,-0.37635994235738857,KDCPBIUV,False,False
17363,-0.4573148166829499,VIDUXRCT,False,False
17366,1.4064084627203155,PBVEYPKJ,False,False
17367,1.3182242250169167,LSBXNHWZ,False,False
17368,3.2320910994487018,CMPZRVEJ,True,False
17369,1.2490062142226526,GVHYMTSN,False,False
17371,1.6746960371639703,KYKMCDRG,False,False
17372,1.0653075170019826,ETERRZJU,False,False
17373,2.2579407567755068,HINNKOFK,False,False
17374,2.0620523235865207,BCXHIWAN,False,False
17375,-0.6451254845543906,EMFIPNTU,False,False
17377,1.4669212980263715,HMENFNTT,False,False
17378,2.3692020622243857,AKOEMHHJ,False,False
17380,0.8293334604657634,AXDFUSFK,False,False
17381,2.8206858938180304,GILOZOEM,True,False
17382,1.347527540718917,YGPDKGFT,False,False
17383,2.9311150363751715,HOZLGQDN,True,False
17384,1.159187527251312,DLPKTZQR,False,False
